model_id,requested_model_revision,resolved_model_revision,sample_id,utterance_id,prompt_id,prompt_level,prompt_family,prompt_hash,prompt_text,shot_count,shot_sample_ids,audio_path,speech_condition,reference_original,reference_dataset_normalized,reference_normalized,status,raw_output,cleaned_prediction,prediction_normalized,generated_tokens,inference_seconds,error_type,error_message,timestamp,dataset_type,original_file,source,duration,duration_sec,duration_bin,metric_status,wer,cer,word_hits,word_substitutions,word_deletions,word_insertions,ref_words,word_edits,char_hits,char_substitutions,char_deletions,char_insertions,ref_chars,char_edits,hyp_words,output_reference_word_ratio,insertion_rate,rejection_flag,meta_response_flag,repetition_flag,hallucination_proxy_flag,hallucination_proxy_reason,reference_has_devanagari,reference_has_latin,hypothesis_has_devanagari,hypothesis_has_latin,script_presence_match,noise_type,snr_db,cmi,cmi_band
microsoft/Phi-4-multimodal-instruct,main,93f923e1a7727d1c4f446756212d9d3e8fcc5d81,clean:audio/clean_fleurs_051_ba9bdaa8c6.wav,audio/clean_fleurs_051_ba9bdaa8c6.wav,L2_a,L2,linguistic_paragraph,69fbc435aab89329dd9373149c58e54e0dc717e36aca3f87fd966c840d9fb4d5,"Transcribe the spoken Nepali audio verbatim in Devanagari script. Preserve any English words in Latin script and keep Nepali-English code-switching in the spoken order. Do not translate between languages. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not correct grammar or normalize the speaker's wording. Do not infer inaudible words. Do not add timestamps, speaker labels, explanations, or confidence scores. Return only the transcription.",0,[],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_fleurs_051_ba9bdaa8c6.wav,clean,यो नर्वे स्विडेन र न्यूजील्यान्डद्वारा मिलान गरिएको छ तर अन्यथा एकदम अद्वितीय छ उदाहरण नेदरल्यान्डमा अङ्क एक देखि चालीससम्म छ।,यो नर्वे स्विडेन र न्यूजील्यान्डद्वारा मिलान गरिएको छ तर अन्यथा एकदम अद्वितीय छ उदाहरण नेदरल्यान्डमा अङ्क एक देखि चालीससम्म छ,यो नर्वे स्विडेन र न्यूजील्यान्डद्वारा मिलान गरिएको छ तर अन्यथा एकदम अद्वितीय छ उदाहरण नेदरल्यान्डमा अङ्क एक देखि चालीससम्म छ,success,"Eu, Norway, Sweden, New Zealand, DORA, Milan, Corriere della Sera, Annietta, Ectom, Odid, Teater, Udahan, Nederland, Ma, Unko, Eick, Digitaal, Somat.","Eu, Norway, Sweden, New Zealand, DORA, Milan, Corriere della Sera, Annietta, Ectom, Odid, Teater, Udahan, Nederland, Ma, Unko, Eick, Digitaal, Somat.",eu norway sweden new zealand dora milan corriere della sera annietta ectom odid teater udahan nederland ma unko eick digitaal somat,54,6.166,,,2026-08-13T07:39:51.190047,clean,fleurs_051_ba9bdaa8c6.wav,fleurs,14.88,14.88,12-15,ok,1.05,0.968,0,20,0,1,20,21,12,111,2,8,125,121,21,1.05,0.05,False,False,False,False,,True,False,False,True,False,,,,
microsoft/Phi-4-multimodal-instruct,main,93f923e1a7727d1c4f446756212d9d3e8fcc5d81,clean:audio/clean_fleurs_051_ba9bdaa8c6.wav,audio/clean_fleurs_051_ba9bdaa8c6.wav,L2_b,L2,linguistic_rules,6fe608b8973d86f985c53419657b50e905207f4a0e0756e432c38f76d4f8630a,"You are a verbatim transcription system for Nepali speech.
Rules:
1. Write Nepali in Devanagari.
2. Write English words in Latin script.
3. Preserve Nepali-English code-switching in the spoken order.
4. Do not translate.
5. Keep fillers, repetitions, corrections, false starts, and incomplete words.
6. Do not correct grammar or normalize wording.
7. Do not guess inaudible words.
8. Add no timestamps, speaker labels, explanations, or confidence scores.
9. Output only the transcription.
10. Write spoken numbers as Nepali words, not digits.",0,[],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_fleurs_051_ba9bdaa8c6.wav,clean,यो नर्वे स्विडेन र न्यूजील्यान्डद्वारा मिलान गरिएको छ तर अन्यथा एकदम अद्वितीय छ उदाहरण नेदरल्यान्डमा अङ्क एक देखि चालीससम्म छ।,यो नर्वे स्विडेन र न्यूजील्यान्डद्वारा मिलान गरिएको छ तर अन्यथा एकदम अद्वितीय छ उदाहरण नेदरल्यान्डमा अङ्क एक देखि चालीससम्म छ,यो नर्वे स्विडेन र न्यूजील्यान्डद्वारा मिलान गरिएको छ तर अन्यथा एकदम अद्वितीय छ उदाहरण नेदरल्यान्डमा अङ्क एक देखि चालीससम्म छ,success,यु नोरウェイ स्वेदन न्यूज़ेअल्डा दोरर दोर मीलान गोरियेकु दोर दोर अनीता इक दुम ओ दुयित दयारन निडरलेन मा अनीक इक दिगिटिल्स समता।,यु नोरウェイ स्वेदन न्यूज़ेअल्डा दोरर दोर मीलान गोरियेकु दोर दोर अनीता इक दुम ओ दुयित दयारन निडरलेन मा अनीक इक दिगिटिल्स समता।,यु नोरウェイ स्वेदन न्यूज़ेअल्डा दोरर दोर मीलान गोरियेकु दोर दोर अनीता इक दुम ओ दुयित दयारन निडरलेन मा अनीक इक दिगिटिल्स समता,70,7.652,,,2026-08-13T07:39:57.356794,clean,fleurs_051_ba9bdaa8c6.wav,fleurs,14.88,14.88,12-15,ok,1.1,0.576,0,20,0,2,20,22,66,43,16,13,125,72,22,1.1,0.1,False,False,False,False,,True,False,True,False,True,,,,
microsoft/Phi-4-multimodal-instruct,main,93f923e1a7727d1c4f446756212d9d3e8fcc5d81,clean:audio/clean_fleurs_051_ba9bdaa8c6.wav,audio/clean_fleurs_051_ba9bdaa8c6.wav,L2_c,L2,linguistic_compact,113fef29f8e296c53bf7e2fd3c37c290480393d208c3c73229333e1607b00d73,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",0,[],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_fleurs_051_ba9bdaa8c6.wav,clean,यो नर्वे स्विडेन र न्यूजील्यान्डद्वारा मिलान गरिएको छ तर अन्यथा एकदम अद्वितीय छ उदाहरण नेदरल्यान्डमा अङ्क एक देखि चालीससम्म छ।,यो नर्वे स्विडेन र न्यूजील्यान्डद्वारा मिलान गरिएको छ तर अन्यथा एकदम अद्वितीय छ उदाहरण नेदरल्यान्डमा अङ्क एक देखि चालीससम्म छ,यो नर्वे स्विडेन र न्यूजील्यान्डद्वारा मिलान गरिएको छ तर अन्यथा एकदम अद्वितीय छ उदाहरण नेदरल्यान्डमा अङ्क एक देखि चालीससम्म छ,success,You Norway Sweden New Zealand Dura Milan Gori e.g. Tora Anjatta e.g. Tume Udithiya Tora Netherlands Ma uncle e.g. Digitali Sumatra.,You Norway Sweden New Zealand Dura Milan Gori e.g. Tora Anjatta e.g. Tume Udithiya Tora Netherlands Ma uncle e.g. Digitali Sumatra.,you norway sweden new zealand dura milan gori e g tora anjatta e g tume udithiya tora netherlands ma uncle e g digitali sumatra,40,4.705,,,2026-08-13T07:40:05.009826,clean,fleurs_051_ba9bdaa8c6.wav,fleurs,14.88,14.88,12-15,ok,1.2,0.944,0,20,0,4,20,24,10,114,1,3,125,118,24,1.2,0.2,False,False,False,False,,True,False,False,True,False,,,,
microsoft/Phi-4-multimodal-instruct,main,93f923e1a7727d1c4f446756212d9d3e8fcc5d81,clean:audio/clean_common_voice_042_ec04037e22.wav,audio/clean_common_voice_042_ec04037e22.wav,L2_a,L2,linguistic_paragraph,69fbc435aab89329dd9373149c58e54e0dc717e36aca3f87fd966c840d9fb4d5,"Transcribe the spoken Nepali audio verbatim in Devanagari script. Preserve any English words in Latin script and keep Nepali-English code-switching in the spoken order. Do not translate between languages. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not correct grammar or normalize the speaker's wording. Do not infer inaudible words. Do not add timestamps, speaker labels, explanations, or confidence scores. Return only the transcription.",0,[],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_common_voice_042_ec04037e22.wav,clean,अहिले आएर इरानले पनि सोही घोषणा गरेको हो ।,अहिले आएर इरानले पनि सोही घोषणा गरेको हो,अहिले आएर इरानले पनि सोही घोषणा गरेको हो,success,"""Oil-air irandepani soihiko sanago reko ho.""","""Oil-air irandepani soihiko sanago reko ho.""",oil air irandepani soihiko sanago reko ho,17,2.387,,,2026-08-13T07:40:09.715589,clean,common_voice_042_ec04037e22.wav,common_voice,4.32,4.32,3-5,ok,1.0,0.95,0,7,1,0,8,8,4,35,1,2,40,38,7,0.875,0.0,False,False,False,False,,True,False,False,True,False,,,,
microsoft/Phi-4-multimodal-instruct,main,93f923e1a7727d1c4f446756212d9d3e8fcc5d81,clean:audio/clean_common_voice_042_ec04037e22.wav,audio/clean_common_voice_042_ec04037e22.wav,L2_b,L2,linguistic_rules,6fe608b8973d86f985c53419657b50e905207f4a0e0756e432c38f76d4f8630a,"You are a verbatim transcription system for Nepali speech.
Rules:
1. Write Nepali in Devanagari.
2. Write English words in Latin script.
3. Preserve Nepali-English code-switching in the spoken order.
4. Do not translate.
5. Keep fillers, repetitions, corrections, false starts, and incomplete words.
6. Do not correct grammar or normalize wording.
7. Do not guess inaudible words.
8. Add no timestamps, speaker labels, explanations, or confidence scores.
9. Output only the transcription.
10. Write spoken numbers as Nepali words, not digits.",0,[],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_common_voice_042_ec04037e22.wav,clean,अहिले आएर इरानले पनि सोही घोषणा गरेको हो ।,अहिले आएर इरानले पनि सोही घोषणा गरेको हो,अहिले आएर इरानले पनि सोही घोषणा गरेको हो,success,हेल्डर हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन,हेल्डर हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन,हेल्डर हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन हिल्टन,256,24.201,,,2026-08-13T07:40:12.103552,clean,common_voice_042_ec04037e22.wav,common_voice,4.32,4.32,3-5,ok,8.0,10.775,0,8,0,56,8,64,16,24,0,407,40,431,64,8.0,7.0,False,False,True,True,length_ratio>2.5|insertion_rate>1.0|repetition,True,False,True,False,True,,,,
microsoft/Phi-4-multimodal-instruct,main,93f923e1a7727d1c4f446756212d9d3e8fcc5d81,clean:audio/clean_common_voice_042_ec04037e22.wav,audio/clean_common_voice_042_ec04037e22.wav,L2_c,L2,linguistic_compact,113fef29f8e296c53bf7e2fd3c37c290480393d208c3c73229333e1607b00d73,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",0,[],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_common_voice_042_ec04037e22.wav,clean,अहिले आएर इरानले पनि सोही घोषणा गरेको हो ।,अहिले आएर इरानले पनि सोही घोषणा गरेको हो,अहिले आएर इरानले पनि सोही घोषणा गरेको हो,success,होलै आइल आयरांडा-paying.so.ई. को साना गोरको हो।,होलै आइल आयरांडा-paying.so.ई. को साना गोरको हो।,होलै आइल आयरांडा paying so ई को साना गोरको हो,23,2.823,,,2026-08-13T07:40:36.306514,clean,common_voice_042_ec04037e22.wav,common_voice,4.32,4.32,3-5,ok,1.125,0.675,1,7,0,2,8,9,20,18,2,7,40,27,10,1.25,0.25,False,False,False,False,,True,False,True,True,True,,,,
microsoft/Phi-4-multimodal-instruct,main,93f923e1a7727d1c4f446756212d9d3e8fcc5d81,clean:audio/clean_slr143_014_ab933bf8be.wav,audio/clean_slr143_014_ab933bf8be.wav,L2_a,L2,linguistic_paragraph,69fbc435aab89329dd9373149c58e54e0dc717e36aca3f87fd966c840d9fb4d5,"Transcribe the spoken Nepali audio verbatim in Devanagari script. Preserve any English words in Latin script and keep Nepali-English code-switching in the spoken order. Do not translate between languages. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not correct grammar or normalize the speaker's wording. Do not infer inaudible words. Do not add timestamps, speaker labels, explanations, or confidence scores. Return only the transcription.",0,[],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_slr143_014_ab933bf8be.wav,clean,अन्तिम घडीमा एक-एक गरेर सारा दृश्य उसका सामुन्ने आइरहेका थिए र सोच्दासोच्दै ऊ गुँडुल्किएर निदाएछ ।,अन्तिम घडीमा एक एक गरेर सारा दृश्य उसका सामुन्ने आइरहेका थिए र सोच्दासोच्दै ऊ गुँडुल्किएर निदाएछ,अन्तिम घडीमा एक एक गरेर सारा दृश्य उसका सामुन्ने आइरहेका थिए र सोच्दासोच्दै ऊ गुँडुल्किएर निदाएछ,success,अन्तिम गरिमा एक एक गरिमा साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिश,अन्तिम गरिमा एक एक गरिमा साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिश,अन्तिम गरिमा एक एक गरिमा साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिशी साजिश,256,24.515,,,2026-08-13T07:40:39.130955,clean,slr143_014_ab933bf8be.wav,slr143,8.856063,8.856063,8-12,ok,4.0,4.291666666666667,3,13,0,51,16,64,45,51,0,361,96,412,67,4.1875,3.1875,False,False,True,True,length_ratio>2.5|insertion_rate>1.0|repetition,True,False,True,False,True,,,,
microsoft/Phi-4-multimodal-instruct,main,93f923e1a7727d1c4f446756212d9d3e8fcc5d81,clean:audio/clean_slr143_014_ab933bf8be.wav,audio/clean_slr143_014_ab933bf8be.wav,L2_b,L2,linguistic_rules,6fe608b8973d86f985c53419657b50e905207f4a0e0756e432c38f76d4f8630a,"You are a verbatim transcription system for Nepali speech.
Rules:
1. Write Nepali in Devanagari.
2. Write English words in Latin script.
3. Preserve Nepali-English code-switching in the spoken order.
4. Do not translate.
5. Keep fillers, repetitions, corrections, false starts, and incomplete words.
6. Do not correct grammar or normalize wording.
7. Do not guess inaudible words.
8. Add no timestamps, speaker labels, explanations, or confidence scores.
9. Output only the transcription.
10. Write spoken numbers as Nepali words, not digits.",0,[],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_slr143_014_ab933bf8be.wav,clean,अन्तिम घडीमा एक-एक गरेर सारा दृश्य उसका सामुन्ने आइरहेका थिए र सोच्दासोच्दै ऊ गुँडुल्किएर निदाएछ ।,अन्तिम घडीमा एक एक गरेर सारा दृश्य उसका सामुन्ने आइरहेका थिए र सोच्दासोच्दै ऊ गुँडुल्किएर निदाएछ,अन्तिम घडीमा एक एक गरेर सारा दृश्य उसका सामुन्ने आइरहेका थिए र सोच्दासोच्दै ऊ गुँडुल्किएर निदाएछ,success,"अन्तिम गरिमा एक एक गरिमा सारा, सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा","अन्तिम गरिमा एक एक गरिमा सारा, सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा",अन्तिम गरिमा एक एक गरिमा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा सारा,256,24.976,,,2026-08-13T07:41:03.647224,clean,slr143_014_ab933bf8be.wav,slr143,8.856063,8.856063,8-12,ok,7.75,6.177083333333333,4,12,0,112,16,124,46,50,0,543,96,593,128,8.0,7.0,False,False,True,True,length_ratio>2.5|insertion_rate>1.0|repetition,True,False,True,False,True,,,,
microsoft/Phi-4-multimodal-instruct,main,93f923e1a7727d1c4f446756212d9d3e8fcc5d81,clean:audio/clean_slr143_014_ab933bf8be.wav,audio/clean_slr143_014_ab933bf8be.wav,L2_c,L2,linguistic_compact,113fef29f8e296c53bf7e2fd3c37c290480393d208c3c73229333e1607b00d73,"Write only the verbatim transcript of the audio. Use Devanagari for Nepali and Latin script for English; preserve code-switches exactly where spoken. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not translate, correct grammar, normalize wording, guess unclear speech, or add commentary.",0,[],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_slr143_014_ab933bf8be.wav,clean,अन्तिम घडीमा एक-एक गरेर सारा दृश्य उसका सामुन्ने आइरहेका थिए र सोच्दासोच्दै ऊ गुँडुल्किएर निदाएछ ।,अन्तिम घडीमा एक एक गरेर सारा दृश्य उसका सामुन्ने आइरहेका थिए र सोच्दासोच्दै ऊ गुँडुल्किएर निदाएछ,अन्तिम घडीमा एक एक गरेर सारा दृश्य उसका सामुन्ने आइरहेका थिए र सोच्दासोच्दै ऊ गुँडुल्किएर निदाएछ,success,"अंतिम गारिमा एक गारिमा सारा, इसे सासमने आयराही काथी रसोसदस सुदु गुदुल के नीतिया।","अंतिम गारिमा एक गारिमा सारा, इसे सासमने आयराही काथी रसोसदस सुदु गुदुल के नीतिया।",अंतिम गारिमा एक गारिमा सारा इसे सासमने आयराही काथी रसोसदस सुदु गुदुल के नीतिया,42,4.769,,,2026-08-13T07:41:28.624029,clean,slr143_014_ab933bf8be.wav,slr143,8.856063,8.856063,8-12,ok,0.875,0.5520833333333334,2,12,2,0,16,14,46,29,21,3,96,53,14,0.875,0.0,False,False,False,False,,True,False,True,False,True,,,,
microsoft/Phi-4-multimodal-instruct,main,93f923e1a7727d1c4f446756212d9d3e8fcc5d81,clean:audio/clean_slr54_020_c8f0e91346.wav,audio/clean_slr54_020_c8f0e91346.wav,L2_a,L2,linguistic_paragraph,69fbc435aab89329dd9373149c58e54e0dc717e36aca3f87fd966c840d9fb4d5,"Transcribe the spoken Nepali audio verbatim in Devanagari script. Preserve any English words in Latin script and keep Nepali-English code-switching in the spoken order. Do not translate between languages. Keep fillers, repetitions, corrections, false starts, and incomplete words. Do not correct grammar or normalize the speaker's wording. Do not infer inaudible words. Do not add timestamps, speaker labels, explanations, or confidence scores. Return only the transcription.",0,[],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_slr54_020_c8f0e91346.wav,clean,विकसित भइन्।,विकसित भइन्,विकसित भइन्,success,"Vikasit, Vayan.","Vikasit, Vayan.",vikasit vayan,8,1.49,,,2026-08-13T07:41:33.394123,clean,slr54_020_c8f0e91346.wav,slr54,5.1,5.1,5-8,ok,1.0,1.0909090909090908,0,2,0,0,2,2,1,10,0,2,11,12,2,1.0,0.0,False,False,False,False,,True,False,False,True,False,,,,
