model_id,requested_model_revision,resolved_model_revision,sample_id,utterance_id,prompt_id,prompt_level,prompt_family,prompt_hash,prompt_text,shot_count,shot_sample_ids,audio_path,speech_condition,reference_original,reference_dataset_normalized,reference_normalized,status,raw_output,cleaned_prediction,prediction_normalized,generated_tokens,inference_seconds,error_type,error_message,timestamp,dataset_type,original_file,source,duration,duration_sec,duration_bin,metric_status,wer,cer,word_hits,word_substitutions,word_deletions,word_insertions,ref_words,word_edits,char_hits,char_substitutions,char_deletions,char_insertions,ref_chars,char_edits,hyp_words,output_reference_word_ratio,insertion_rate,rejection_flag,meta_response_flag,repetition_flag,hallucination_proxy_flag,hallucination_proxy_reason,reference_has_devanagari,reference_has_latin,hypothesis_has_devanagari,hypothesis_has_latin,script_presence_match,noise_type,snr_db,cmi,cmi_band
Qwen/Qwen2.5-Omni-3B,main,f75b40e3da2003cdd6e1829b1f420ca70797c34e,clean:audio/clean_fleurs_051_ba9bdaa8c6.wav,audio/clean_fleurs_051_ba9bdaa8c6.wav,L1_a,L1,plain_instruction,2b888ddda7917baf9e2bc9c825461b0bd3d26c001bd6d476af6f3897deefed16,"You are a speech transcription system. Transcribe the following Nepali audio into Nepali text using Devanagari script. Produce a verbatim transcription. Do not translate. Return only the transcription, nothing else.",0,[],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_fleurs_051_ba9bdaa8c6.wav,clean,यो नर्वे स्विडेन र न्यूजील्यान्डद्वारा मिलान गरिएको छ तर अन्यथा एकदम अद्वितीय छ उदाहरण नेदरल्यान्डमा अङ्क एक देखि चालीससम्म छ।,यो नर्वे स्विडेन र न्यूजील्यान्डद्वारा मिलान गरिएको छ तर अन्यथा एकदम अद्वितीय छ उदाहरण नेदरल्यान्डमा अङ्क एक देखि चालीससम्म छ,यो नर्वे स्विडेन र न्यूजील्यान्डद्वारा मिलान गरिएको छ तर अन्यथा एकदम अद्वितीय छ उदाहरण नेदरल्यान्डमा अङ्क एक देखि चालीससम्म छ,success,"यूनानी, स्वीडन, न्यूजीलैंड, द्वारा मिलान, कोरिया, कुराता, तरा, अन्यता, इक्टोम, अद्वितीय तरा, उत्तराहरण, नेतालाई मांगे एक तिहि चाली सम्मता।","यूनानी, स्वीडन, न्यूजीलैंड, द्वारा मिलान, कोरिया, कुराता, तरा, अन्यता, इक्टोम, अद्वितीय तरा, उत्तराहरण, नेतालाई मांगे एक तिहि चाली सम्मता।",यूनानी स्वीडन न्यूजीलैंड द्वारा मिलान कोरिया कुराता तरा अन्यता इक्टोम अद्वितीय तरा उत्तराहरण नेतालाई मांगे एक तिहि चाली सम्मता,136,10.794,,,2026-08-13T18:06:51.127444,clean,fleurs_051_ba9bdaa8c6.wav,fleurs,14.88,14.88,12-15,ok,0.85,0.456,3,16,1,0,20,17,81,32,12,13,125,57,19,0.95,0.0,False,False,False,False,,True,False,True,False,True,,,,
Qwen/Qwen2.5-Omni-3B,main,f75b40e3da2003cdd6e1829b1f420ca70797c34e,clean:audio/clean_fleurs_051_ba9bdaa8c6.wav,audio/clean_fleurs_051_ba9bdaa8c6.wav,L1_b,L1,structured_instruction,90140043971620d1f647d8479139bcce48c2e3079c86e8a5530c894c4b5c8315,"Task: verbatim Nepali speech transcription.
Language: Nepali (Devanagari script).
Transcribe exactly what is spoken. Do not translate. Output only the transcription.",0,[],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_fleurs_051_ba9bdaa8c6.wav,clean,यो नर्वे स्विडेन र न्यूजील्यान्डद्वारा मिलान गरिएको छ तर अन्यथा एकदम अद्वितीय छ उदाहरण नेदरल्यान्डमा अङ्क एक देखि चालीससम्म छ।,यो नर्वे स्विडेन र न्यूजील्यान्डद्वारा मिलान गरिएको छ तर अन्यथा एकदम अद्वितीय छ उदाहरण नेदरल्यान्डमा अङ्क एक देखि चालीससम्म छ,यो नर्वे स्विडेन र न्यूजील्यान्डद्वारा मिलान गरिएको छ तर अन्यथा एकदम अद्वितीय छ उदाहरण नेदरल्यान्डमा अङ्क एक देखि चालीससम्म छ,success,"यूनानी, स्वीडनी, न्यूजीलैंडी, द्वारा मिलान, कोरिया, कुराता, तराह, अन्यता, इक्टम, अद्वितीय तथा उत्तरार्धन, नेतालाई अंकर इक्टम, इटली सम्मत तथा","यूनानी, स्वीडनी, न्यूजीलैंडी, द्वारा मिलान, कोरिया, कुराता, तराह, अन्यता, इक्टम, अद्वितीय तथा उत्तरार्धन, नेतालाई अंकर इक्टम, इटली सम्मत तथा",यूनानी स्वीडनी न्यूजीलैंडी द्वारा मिलान कोरिया कुराता तराह अन्यता इक्टम अद्वितीय तथा उत्तरार्धन नेतालाई अंकर इक्टम इटली सम्मत तथा,139,11.22,,,2026-08-13T18:07:01.922767,clean,fleurs_051_ba9bdaa8c6.wav,fleurs,14.88,14.88,12-15,ok,0.9,0.544,2,17,1,0,20,18,74,38,13,17,125,68,19,0.95,0.0,False,False,False,False,,True,False,True,False,True,,,,
Qwen/Qwen2.5-Omni-3B,main,f75b40e3da2003cdd6e1829b1f420ca70797c34e,clean:audio/clean_fleurs_051_ba9bdaa8c6.wav,audio/clean_fleurs_051_ba9bdaa8c6.wav,L1_c,L1,compact_instruction,33ddc847dc650e0134461f42468ad735602cc3c14a7b7463c90a7a0d9832b9d4,"Listen to the audio and write the exact Nepali words spoken in Devanagari. Do not translate, explain, or add anything. Return only the transcript.",0,[],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_fleurs_051_ba9bdaa8c6.wav,clean,यो नर्वे स्विडेन र न्यूजील्यान्डद्वारा मिलान गरिएको छ तर अन्यथा एकदम अद्वितीय छ उदाहरण नेदरल्यान्डमा अङ्क एक देखि चालीससम्म छ।,यो नर्वे स्विडेन र न्यूजील्यान्डद्वारा मिलान गरिएको छ तर अन्यथा एकदम अद्वितीय छ उदाहरण नेदरल्यान्डमा अङ्क एक देखि चालीससम्म छ,यो नर्वे स्विडेन र न्यूजील्यान्डद्वारा मिलान गरिएको छ तर अन्यथा एकदम अद्वितीय छ उदाहरण नेदरल्यान्डमा अङ्क एक देखि चालीससम्म छ,success,"यूनानी, स्वीडनी, न्यूजीलैंडी, द्वारा मिलान, कोरिया, कुराता, तराह, अन्यता, इक्टम, अद्वितीय, तरा, उत्तरार्ध, नेतालैंड, मांग, इक्टम, इटाली, समता,","यूनानी, स्वीडनी, न्यूजीलैंडी, द्वारा मिलान, कोरिया, कुराता, तराह, अन्यता, इक्टम, अद्वितीय, तरा, उत्तरार्ध, नेतालैंड, मांग, इक्टम, इटाली, समता,",यूनानी स्वीडनी न्यूजीलैंडी द्वारा मिलान कोरिया कुराता तराह अन्यता इक्टम अद्वितीय तरा उत्तरार्ध नेतालैंड मांग इक्टम इटाली समता,141,11.26,,,2026-08-13T18:07:13.143902,clean,fleurs_051_ba9bdaa8c6.wav,fleurs,14.88,14.88,12-15,ok,0.9,0.544,2,16,2,0,20,18,70,42,13,13,125,68,18,0.9,0.0,False,False,False,False,,True,False,True,False,True,,,,
Qwen/Qwen2.5-Omni-3B,main,f75b40e3da2003cdd6e1829b1f420ca70797c34e,clean:audio/clean_common_voice_042_ec04037e22.wav,audio/clean_common_voice_042_ec04037e22.wav,L1_a,L1,plain_instruction,2b888ddda7917baf9e2bc9c825461b0bd3d26c001bd6d476af6f3897deefed16,"You are a speech transcription system. Transcribe the following Nepali audio into Nepali text using Devanagari script. Produce a verbatim transcription. Do not translate. Return only the transcription, nothing else.",0,[],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_common_voice_042_ec04037e22.wav,clean,अहिले आएर इरानले पनि सोही घोषणा गरेको हो ।,अहिले आएर इरानले पनि सोही घोषणा गरेको हो,अहिले आएर इरानले पनि सोही घोषणा गरेको हो,success,१०० आर इरान ले पनि सूर्यको सनागरीको हो।,१०० आर इरान ले पनि सूर्यको सनागरीको हो।,आर इरान ले पनि सूर्यको सनागरीको हो,40,3.554,,,2026-08-13T18:07:24.405710,clean,common_voice_042_ec04037e22.wav,common_voice,4.32,4.32,3-5,ok,0.75,0.45,2,5,1,0,8,6,24,8,8,2,40,18,7,0.875,0.0,False,False,False,False,,True,False,True,False,True,,,,
Qwen/Qwen2.5-Omni-3B,main,f75b40e3da2003cdd6e1829b1f420ca70797c34e,clean:audio/clean_common_voice_042_ec04037e22.wav,audio/clean_common_voice_042_ec04037e22.wav,L1_b,L1,structured_instruction,90140043971620d1f647d8479139bcce48c2e3079c86e8a5530c894c4b5c8315,"Task: verbatim Nepali speech transcription.
Language: Nepali (Devanagari script).
Transcribe exactly what is spoken. Do not translate. Output only the transcription.",0,[],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_common_voice_042_ec04037e22.wav,clean,अहिले आएर इरानले पनि सोही घोषणा गरेको हो ।,अहिले आएर इरानले पनि सोही घोषणा गरेको हो,अहिले आएर इरानले पनि सोही घोषणा गरेको हो,success,यो आर यो र इंदिरा ले पनि सूर्यको सनागरीको हो।,यो आर यो र इंदिरा ले पनि सूर्यको सनागरीको हो।,यो आर यो र इंदिरा ले पनि सूर्यको सनागरीको हो,43,3.668,,,2026-08-13T18:07:27.960763,clean,common_voice_042_ec04037e22.wav,common_voice,4.32,4.32,3-5,ok,1.125,0.55,2,5,1,3,8,9,23,16,1,5,40,22,10,1.25,0.375,False,False,False,False,,True,False,True,False,True,,,,
Qwen/Qwen2.5-Omni-3B,main,f75b40e3da2003cdd6e1829b1f420ca70797c34e,clean:audio/clean_common_voice_042_ec04037e22.wav,audio/clean_common_voice_042_ec04037e22.wav,L1_c,L1,compact_instruction,33ddc847dc650e0134461f42468ad735602cc3c14a7b7463c90a7a0d9832b9d4,"Listen to the audio and write the exact Nepali words spoken in Devanagari. Do not translate, explain, or add anything. Return only the transcript.",0,[],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_common_voice_042_ec04037e22.wav,clean,अहिले आएर इरानले पनि सोही घोषणा गरेको हो ।,अहिले आएर इरानले पनि सोही घोषणा गरेको हो,अहिले आएर इरानले पनि सोही घोषणा गरेको हो,success,१०० आर इरान ले पनि सूर्य को सनागरीको हो,१०० आर इरान ले पनि सूर्य को सनागरीको हो,आर इरान ले पनि सूर्य को सनागरीको हो,39,3.381,,,2026-08-13T18:07:31.630346,clean,common_voice_042_ec04037e22.wav,common_voice,4.32,4.32,3-5,ok,0.75,0.45,2,6,0,0,8,6,25,7,8,3,40,18,8,1.0,0.0,False,False,False,False,,True,False,True,False,True,,,,
Qwen/Qwen2.5-Omni-3B,main,f75b40e3da2003cdd6e1829b1f420ca70797c34e,clean:audio/clean_slr143_014_ab933bf8be.wav,audio/clean_slr143_014_ab933bf8be.wav,L1_a,L1,plain_instruction,2b888ddda7917baf9e2bc9c825461b0bd3d26c001bd6d476af6f3897deefed16,"You are a speech transcription system. Transcribe the following Nepali audio into Nepali text using Devanagari script. Produce a verbatim transcription. Do not translate. Return only the transcription, nothing else.",0,[],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_slr143_014_ab933bf8be.wav,clean,अन्तिम घडीमा एक-एक गरेर सारा दृश्य उसका सामुन्ने आइरहेका थिए र सोच्दासोच्दै ऊ गुँडुल्किएर निदाएछ ।,अन्तिम घडीमा एक एक गरेर सारा दृश्य उसका सामुन्ने आइरहेका थिए र सोच्दासोच्दै ऊ गुँडुल्किएर निदाएछ,अन्तिम घडीमा एक एक गरेर सारा दृश्य उसका सामुन्ने आइरहेका थिए र सोच्दासोच्दै ऊ गुँडुल्किएर निदाएछ,success,अंतिम घडी मा एक एक घडी र सारा दिसे उसका सामने आई रहकाती र सोचता सोचते यो गुरुले किये र निदायते?,अंतिम घडी मा एक एक घडी र सारा दिसे उसका सामने आई रहकाती र सोचता सोचते यो गुरुले किये र निदायते?,अंतिम घडी मा एक एक घडी र सारा दिसे उसका सामने आई रहकाती र सोचता सोचते यो गुरुले किये र निदायते,90,7.158,,,2026-08-13T18:07:35.012774,clean,slr143_014_ab933bf8be.wav,slr143,8.856063,8.856063,8-12,ok,1.0,0.40625,5,11,0,5,16,16,64,23,9,7,96,39,21,1.3125,0.3125,False,False,False,False,,True,False,True,False,True,,,,
Qwen/Qwen2.5-Omni-3B,main,f75b40e3da2003cdd6e1829b1f420ca70797c34e,clean:audio/clean_slr143_014_ab933bf8be.wav,audio/clean_slr143_014_ab933bf8be.wav,L1_b,L1,structured_instruction,90140043971620d1f647d8479139bcce48c2e3079c86e8a5530c894c4b5c8315,"Task: verbatim Nepali speech transcription.
Language: Nepali (Devanagari script).
Transcribe exactly what is spoken. Do not translate. Output only the transcription.",0,[],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_slr143_014_ab933bf8be.wav,clean,अन्तिम घडीमा एक-एक गरेर सारा दृश्य उसका सामुन्ने आइरहेका थिए र सोच्दासोच्दै ऊ गुँडुल्किएर निदाएछ ।,अन्तिम घडीमा एक एक गरेर सारा दृश्य उसका सामुन्ने आइरहेका थिए र सोच्दासोच्दै ऊ गुँडुल्किएर निदाएछ,अन्तिम घडीमा एक एक गरेर सारा दृश्य उसका सामुन्ने आइरहेका थिए र सोच्दासोच्दै ऊ गुँडुल्किएर निदाएछ,success,अंतिम घडी मा एक एक घडी र सारा दिसे उसका सामने आई रहकार थिए त्यसै सोच्दै योग्युलकीर्तनी दैत्य।,अंतिम घडी मा एक एक घडी र सारा दिसे उसका सामने आई रहकार थिए त्यसै सोच्दै योग्युलकीर्तनी दैत्य।,अंतिम घडी मा एक एक घडी र सारा दिसे उसका सामने आई रहकार थिए त्यसै सोच्दै योग्युलकीर्तनी दैत्य,93,7.617,,,2026-08-13T18:07:42.172359,clean,slr143_014_ab933bf8be.wav,slr143,8.856063,8.856063,8-12,ok,0.875,0.4375,5,10,1,3,16,14,61,24,11,7,96,42,18,1.125,0.1875,False,False,False,False,,True,False,True,False,True,,,,
Qwen/Qwen2.5-Omni-3B,main,f75b40e3da2003cdd6e1829b1f420ca70797c34e,clean:audio/clean_slr143_014_ab933bf8be.wav,audio/clean_slr143_014_ab933bf8be.wav,L1_c,L1,compact_instruction,33ddc847dc650e0134461f42468ad735602cc3c14a7b7463c90a7a0d9832b9d4,"Listen to the audio and write the exact Nepali words spoken in Devanagari. Do not translate, explain, or add anything. Return only the transcript.",0,[],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_slr143_014_ab933bf8be.wav,clean,अन्तिम घडीमा एक-एक गरेर सारा दृश्य उसका सामुन्ने आइरहेका थिए र सोच्दासोच्दै ऊ गुँडुल्किएर निदाएछ ।,अन्तिम घडीमा एक एक गरेर सारा दृश्य उसका सामुन्ने आइरहेका थिए र सोच्दासोच्दै ऊ गुँडुल्किएर निदाएछ,अन्तिम घडीमा एक एक गरेर सारा दृश्य उसका सामुन्ने आइरहेका थिए र सोच्दासोच्दै ऊ गुँडुल्किएर निदाएछ,success,अंतिम घडी मा एक एक घडी र सारा दिसे उसका सामने आई रहकाती र सोच्दा सोच्दा यो गुरुल्कीरणी दायित्व,अंतिम घडी मा एक एक घडी र सारा दिसे उसका सामने आई रहकाती र सोच्दा सोच्दा यो गुरुल्कीरणी दायित्व,अंतिम घडी मा एक एक घडी र सारा दिसे उसका सामने आई रहकाती र सोच्दा सोच्दा यो गुरुल्कीरणी दायित्व,90,7.67,,,2026-08-13T18:07:49.790537,clean,slr143_014_ab933bf8be.wav,slr143,8.856063,8.856063,8-12,ok,0.875,0.3854166666666667,5,11,0,3,16,14,67,19,10,8,96,37,19,1.1875,0.1875,False,False,False,False,,True,False,True,False,True,,,,
Qwen/Qwen2.5-Omni-3B,main,f75b40e3da2003cdd6e1829b1f420ca70797c34e,clean:audio/clean_slr54_020_c8f0e91346.wav,audio/clean_slr54_020_c8f0e91346.wav,L1_a,L1,plain_instruction,2b888ddda7917baf9e2bc9c825461b0bd3d26c001bd6d476af6f3897deefed16,"You are a speech transcription system. Transcribe the following Nepali audio into Nepali text using Devanagari script. Produce a verbatim transcription. Do not translate. Return only the transcription, nothing else.",0,[],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_slr54_020_c8f0e91346.wav,clean,विकसित भइन्।,विकसित भइन्,विकसित भइन्,success,विकासी व्यायांनी,विकासी व्यायांनी,विकासी व्यायांनी,17,2.183,,,2026-08-13T18:07:57.461604,clean,slr54_020_c8f0e91346.wav,slr54,5.1,5.1,5-8,ok,1.0,1.0,0,2,0,0,2,2,5,6,0,5,11,11,2,1.0,0.0,False,False,False,False,,True,False,True,False,True,,,,
Qwen/Qwen2.5-Omni-3B,main,f75b40e3da2003cdd6e1829b1f420ca70797c34e,clean:audio/clean_slr54_020_c8f0e91346.wav,audio/clean_slr54_020_c8f0e91346.wav,L1_b,L1,structured_instruction,90140043971620d1f647d8479139bcce48c2e3079c86e8a5530c894c4b5c8315,"Task: verbatim Nepali speech transcription.
Language: Nepali (Devanagari script).
Transcribe exactly what is spoken. Do not translate. Output only the transcription.",0,[],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage2/audio/clean_slr54_020_c8f0e91346.wav,clean,विकसित भइन्।,विकसित भइन्,विकसित भइन्,success,विकासी व्यायाम,विकासी व्यायाम,विकासी व्यायाम,15,1.829,,,2026-08-13T18:07:59.646002,clean,slr54_020_c8f0e91346.wav,slr54,5.1,5.1,5-8,ok,1.0,0.9090909090909091,0,2,0,0,2,2,4,7,0,3,11,10,2,1.0,0.0,False,False,False,False,,True,False,True,False,True,,,,
