model_id,requested_model_revision,resolved_model_revision,sample_id,utterance_id,prompt_id,prompt_level,prompt_family,prompt_hash,prompt_text,shot_count,shot_sample_ids,audio_path,speech_condition,reference_original,reference_dataset_normalized,reference_normalized,status,raw_output,cleaned_prediction,prediction_normalized,generated_tokens,inference_seconds,error_type,error_message,timestamp,dataset_type,original_file,source,duration,duration_sec,duration_bin,metric_status,wer,cer,word_hits,word_substitutions,word_deletions,word_insertions,ref_words,word_edits,char_hits,char_substitutions,char_deletions,char_insertions,ref_chars,char_edits,hyp_words,output_reference_word_ratio,insertion_rate,rejection_flag,meta_response_flag,repetition_flag,hallucination_proxy_flag,hallucination_proxy_reason,reference_has_devanagari,reference_has_latin,hypothesis_has_devanagari,hypothesis_has_latin,script_presence_match,noise_type,snr_db,cmi,cmi_band
Qwen/Qwen2.5-Omni-3B,main,f75b40e3da2003cdd6e1829b1f420ca70797c34e,clean:audio/clean_fleurs_017_4db1aa09ef.wav,audio/clean_fleurs_017_4db1aa09ef.wav,L1_a,L1,plain_instruction,2b888ddda7917baf9e2bc9c825461b0bd3d26c001bd6d476af6f3897deefed16,"You are a speech transcription system. Transcribe the following Nepali audio into Nepali text using Devanagari script. Produce a verbatim transcription. Do not translate. Return only the transcription, nothing else.",0,[],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage1/audio/clean_fleurs_017_4db1aa09ef.wav,clean,यस क्षेत्रका बारे कूटनीतिक बहसले आर्मेनिया र अजरबैजान बीचको सम्बन्धलाई निरन्तर रूपमा क्षति पुर्याएको छ,यस क्षेत्रका बारे कूटनीतिक बहसले आर्मेनिया र अजरबैजान बीचको सम्बन्धलाई निरन्तर रूपमा क्षति पुर्याएको छ,यस क्षेत्रका बारे कूटनीतिक बहसले आर्मेनिया र अजरबैजान बीचको सम्बन्धलाई निरन्तर रूपमा क्षति पुर्याएको छ,success,यो चित्रको बारे कुर्नी देखि बहस ले अर्मी ने अफगानिस्तान बीचको सम्बन्धलाई निरंतर रूपमा छाती प्रयोग गरेको छ।,यो चित्रको बारे कुर्नी देखि बहस ले अर्मी ने अफगानिस्तान बीचको सम्बन्धलाई निरंतर रूपमा छाती प्रयोग गरेको छ।,यो चित्रको बारे कुर्नी देखि बहस ले अर्मी ने अफगानिस्तान बीचको सम्बन्धलाई निरंतर रूपमा छाती प्रयोग गरेको छ,103,7.941,,,2026-08-12T20:59:12.691905,clean,fleurs_017_4db1aa09ef.wav,fleurs,10.2,10.2,8-12,ok,0.8666666666666667,0.43137254901960786,5,10,0,3,15,13,67,29,6,9,102,44,18,1.2,0.2,False,False,False,False,,True,False,True,False,True,,,,
Qwen/Qwen2.5-Omni-3B,main,f75b40e3da2003cdd6e1829b1f420ca70797c34e,clean:audio/clean_fleurs_017_4db1aa09ef.wav,audio/clean_fleurs_017_4db1aa09ef.wav,L1_b,L1,structured_instruction,90140043971620d1f647d8479139bcce48c2e3079c86e8a5530c894c4b5c8315,"Task: verbatim Nepali speech transcription.
Language: Nepali (Devanagari script).
Transcribe exactly what is spoken. Do not translate. Output only the transcription.",0,[],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage1/audio/clean_fleurs_017_4db1aa09ef.wav,clean,यस क्षेत्रका बारे कूटनीतिक बहसले आर्मेनिया र अजरबैजान बीचको सम्बन्धलाई निरन्तर रूपमा क्षति पुर्याएको छ,यस क्षेत्रका बारे कूटनीतिक बहसले आर्मेनिया र अजरबैजान बीचको सम्बन्धलाई निरन्तर रूपमा क्षति पुर्याएको छ,यस क्षेत्रका बारे कूटनीतिक बहसले आर्मेनिया र अजरबैजान बीचको सम्बन्धलाई निरन्तर रूपमा क्षति पुर्याएको छ,success,यो चित्रको बारे गुणनित बहस ले अर्मी ने अफगानिस्तान बीचको सम्बन्धलाई निरंतर रूपमा छाती प्रयोग गरेको छ।,यो चित्रको बारे गुणनित बहस ले अर्मी ने अफगानिस्तान बीचको सम्बन्धलाई निरंतर रूपमा छाती प्रयोग गरेको छ।,यो चित्रको बारे गुणनित बहस ले अर्मी ने अफगानिस्तान बीचको सम्बन्धलाई निरंतर रूपमा छाती प्रयोग गरेको छ,99,7.833,,,2026-08-12T20:59:20.633797,clean,fleurs_017_4db1aa09ef.wav,fleurs,10.2,10.2,8-12,ok,0.8,0.4117647058823529,5,10,0,2,15,12,65,30,7,5,102,42,17,1.1333,0.1333,False,False,False,False,,True,False,True,False,True,,,,
Qwen/Qwen2.5-Omni-3B,main,f75b40e3da2003cdd6e1829b1f420ca70797c34e,clean:audio/clean_fleurs_017_4db1aa09ef.wav,audio/clean_fleurs_017_4db1aa09ef.wav,L1_c,L1,compact_instruction,33ddc847dc650e0134461f42468ad735602cc3c14a7b7463c90a7a0d9832b9d4,"Listen to the audio and write the exact Nepali words spoken in Devanagari. Do not translate, explain, or add anything. Return only the transcript.",0,[],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage1/audio/clean_fleurs_017_4db1aa09ef.wav,clean,यस क्षेत्रका बारे कूटनीतिक बहसले आर्मेनिया र अजरबैजान बीचको सम्बन्धलाई निरन्तर रूपमा क्षति पुर्याएको छ,यस क्षेत्रका बारे कूटनीतिक बहसले आर्मेनिया र अजरबैजान बीचको सम्बन्धलाई निरन्तर रूपमा क्षति पुर्याएको छ,यस क्षेत्रका बारे कूटनीतिक बहसले आर्मेनिया र अजरबैजान बीचको सम्बन्धलाई निरन्तर रूपमा क्षति पुर्याएको छ,success,यो चित्रको बारे गुणनित बहस ले अर्मी ने अफगानिस्तान बीचको सम्बन्धलाई निरंतर र छाती परेको थो।,यो चित्रको बारे गुणनित बहस ले अर्मी ने अफगानिस्तान बीचको सम्बन्धलाई निरंतर र छाती परेको थो।,यो चित्रको बारे गुणनित बहस ले अर्मी ने अफगानिस्तान बीचको सम्बन्धलाई निरंतर र छाती परेको थो,89,7.244,,,2026-08-12T20:59:28.467633,clean,fleurs_017_4db1aa09ef.wav,fleurs,10.2,10.2,8-12,ok,0.8666666666666667,0.4411764705882353,3,12,0,1,15,13,60,27,15,3,102,45,16,1.0667,0.0667,False,False,False,False,,True,False,True,False,True,,,,
Qwen/Qwen2.5-Omni-3B,main,f75b40e3da2003cdd6e1829b1f420ca70797c34e,clean:audio/clean_slr54_023_6d0fbfb62f.wav,audio/clean_slr54_023_6d0fbfb62f.wav,L1_a,L1,plain_instruction,2b888ddda7917baf9e2bc9c825461b0bd3d26c001bd6d476af6f3897deefed16,"You are a speech transcription system. Transcribe the following Nepali audio into Nepali text using Devanagari script. Produce a verbatim transcription. Do not translate. Return only the transcription, nothing else.",0,[],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage1/audio/clean_slr54_023_6d0fbfb62f.wav,clean,संविधानसभामा प्रमुखता साथ,संविधानसभामा प्रमुखता साथ,संविधानसभामा प्रमुखता साथ,success,सम्बन्ध सभा मा प्रमुख दास हात।,सम्बन्ध सभा मा प्रमुख दास हात।,सम्बन्ध सभा मा प्रमुख दास हात,26,2.62,,,2026-08-12T20:59:35.713582,clean,slr54_023_6d0fbfb62f.wav,slr54,3.7,3.7,3-5,ok,2.0,0.52,0,3,0,3,3,6,17,7,1,5,25,13,6,2.0,1.0,False,False,False,False,,True,False,True,False,True,,,,
Qwen/Qwen2.5-Omni-3B,main,f75b40e3da2003cdd6e1829b1f420ca70797c34e,clean:audio/clean_slr54_023_6d0fbfb62f.wav,audio/clean_slr54_023_6d0fbfb62f.wav,L1_b,L1,structured_instruction,90140043971620d1f647d8479139bcce48c2e3079c86e8a5530c894c4b5c8315,"Task: verbatim Nepali speech transcription.
Language: Nepali (Devanagari script).
Transcribe exactly what is spoken. Do not translate. Output only the transcription.",0,[],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage1/audio/clean_slr54_023_6d0fbfb62f.wav,clean,संविधानसभामा प्रमुखता साथ,संविधानसभामा प्रमुखता साथ,संविधानसभामा प्रमुखता साथ,success,सम्बिन्दन सभा मा प्रमुख दास हात।,सम्बिन्दन सभा मा प्रमुख दास हात।,सम्बिन्दन सभा मा प्रमुख दास हात,28,2.566,,,2026-08-12T20:59:38.335010,clean,slr54_023_6d0fbfb62f.wav,slr54,3.7,3.7,3-5,ok,2.0,0.52,0,3,0,3,3,6,18,7,0,6,25,13,6,2.0,1.0,False,False,False,False,,True,False,True,False,True,,,,
Qwen/Qwen2.5-Omni-3B,main,f75b40e3da2003cdd6e1829b1f420ca70797c34e,clean:audio/clean_slr54_023_6d0fbfb62f.wav,audio/clean_slr54_023_6d0fbfb62f.wav,L1_c,L1,compact_instruction,33ddc847dc650e0134461f42468ad735602cc3c14a7b7463c90a7a0d9832b9d4,"Listen to the audio and write the exact Nepali words spoken in Devanagari. Do not translate, explain, or add anything. Return only the transcript.",0,[],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage1/audio/clean_slr54_023_6d0fbfb62f.wav,clean,संविधानसभामा प्रमुखता साथ,संविधानसभामा प्रमुखता साथ,संविधानसभामा प्रमुखता साथ,success,सम्बिन्दन सभा मा प्रमुख दास हात,सम्बिन्दन सभा मा प्रमुख दास हात,सम्बिन्दन सभा मा प्रमुख दास हात,27,2.542,,,2026-08-12T20:59:40.902610,clean,slr54_023_6d0fbfb62f.wav,slr54,3.7,3.7,3-5,ok,2.0,0.52,0,3,0,3,3,6,18,7,0,6,25,13,6,2.0,1.0,False,False,False,False,,True,False,True,False,True,,,,
Qwen/Qwen2.5-Omni-3B,main,f75b40e3da2003cdd6e1829b1f420ca70797c34e,clean:audio/clean_slr143_002_577615770e.wav,audio/clean_slr143_002_577615770e.wav,L1_a,L1,plain_instruction,2b888ddda7917baf9e2bc9c825461b0bd3d26c001bd6d476af6f3897deefed16,"You are a speech transcription system. Transcribe the following Nepali audio into Nepali text using Devanagari script. Produce a verbatim transcription. Do not translate. Return only the transcription, nothing else.",0,[],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage1/audio/clean_slr143_002_577615770e.wav,clean,त्यसैले यस दिन गाईलाई फुलको माला लगाएर थरथरीका मीठा मीठा खाने कुरा खान दिई गाई पूजा गरिन्छ।,त्यसैले यस दिन गाईलाई फुलको माला लगाएर थरथरीका मीठा मीठा खाने कुरा खान दिई गाई पूजा गरिन्छ,त्यसैले यस दिन गाईलाई फुलको माला लगाएर थरथरीका मीठा मीठा खाने कुरा खान दिई गाई पूजा गरिन्छ,success,तस्वीर ले यस दिन गाई लाइफ फुलको माला लगाएर थरी थरीका मिठा मिठा कनिकुरा कानाडी गाई पुजारको इन्स्ट्रक्शन,तस्वीर ले यस दिन गाई लाइफ फुलको माला लगाएर थरी थरीका मिठा मिठा कनिकुरा कानाडी गाई पुजारको इन्स्ट्रक्शन,तस्वीर ले यस दिन गाई लाइफ फुलको माला लगाएर थरी थरीका मिठा मिठा कनिकुरा कानाडी गाई पुजारको इन्स्ट्रक्शन,96,7.275,,,2026-08-12T20:59:43.445799,clean,slr143_002_577615770e.wav,slr143,7.5,7.5,5-8,ok,0.7647058823529411,0.4,6,10,1,2,17,13,69,18,3,15,90,36,18,1.0588,0.1176,False,False,False,False,,True,False,True,False,True,,,,
Qwen/Qwen2.5-Omni-3B,main,f75b40e3da2003cdd6e1829b1f420ca70797c34e,clean:audio/clean_slr143_002_577615770e.wav,audio/clean_slr143_002_577615770e.wav,L1_b,L1,structured_instruction,90140043971620d1f647d8479139bcce48c2e3079c86e8a5530c894c4b5c8315,"Task: verbatim Nepali speech transcription.
Language: Nepali (Devanagari script).
Transcribe exactly what is spoken. Do not translate. Output only the transcription.",0,[],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage1/audio/clean_slr143_002_577615770e.wav,clean,त्यसैले यस दिन गाईलाई फुलको माला लगाएर थरथरीका मीठा मीठा खाने कुरा खान दिई गाई पूजा गरिन्छ।,त्यसैले यस दिन गाईलाई फुलको माला लगाएर थरथरीका मीठा मीठा खाने कुरा खान दिई गाई पूजा गरिन्छ,त्यसैले यस दिन गाईलाई फुलको माला लगाएर थरथरीका मीठा मीठा खाने कुरा खान दिई गाई पूजा गरिन्छ,success,The speech transcription is: 'त्यसैले यस दिन गाई लाइफुलको माला लगाएर थरी थरीका मित्र मित्र कनिकुरा कानाडी गाई पुजारको दिन त्यस्ता दिन थरी थरीका मित्र मित्र कनिकुरा कानाडी गाई पुजारको दिन त्यस्ता दिन थरी थरीका मित्र मित्र कनिकुरा कानाडी गाई पुजारको दिन त्यस्ता दिन थरी थरीका मित्र मित्र कनिकुरा कानाडी गाई पुजारको दिन त्यस्ता दिन थरी थरीका मित्र मित्र कनिकुरा कानाडी गाई पुजारको दिन त्यस्ता दिन थरी थरीका मित्र मित्र कनिकुरा कानाडी गाई पुजारको दिन त्यस्ता दिन थरी थरीका मित्र मित्र कनिकुरा कानाडी गाई पुजारको दिन त्यस्ता दिन थरी थरीका मित्र मित्र कनिकुरा कानाडी गाई पुजारको दिन त्यस्ता दिन थरी थरीका मित्र मित्र कनिकुरा कानाडी गाई पुजारको दिन त्यस्ता दिन थरी थरीका मित्र मित्र कनिकुरा कानाडी गाई पुजारको दिन त्यस्ता दिन थरी थरीका मित्र मित्र कनिकुरा कानाडी गाई पुजारको दिन त्यस्ता दिन थरी थरीका मित्र मित्र कनिकुरा कानाडी गाई पुजारको दिन त्यस्ता दिन थरी थरीका मित्र मित्र कनिकुरा कानाडी गाई पुजारको दिन त्यस्ता दिन थरी थरीका मित्र मित्र कनिकुरा कानाडी गाई पुजारको दिन त्यस्ता दिन थरी थरीका मित्र मित्र कनिकुरा कानाडी गाई पुजारको दिन त्यस्ता दिन थरी थरीका मित्र मित्र कनिकुरा कानाडी गाई पुजारको दिन त्यस्ता दिन थरी थरीका मित्र मित्र कनिकुरा कानाडी गाई पुजारको दिन त्यस्�,The speech transcription is: 'त्यसैले यस दिन गाई लाइफुलको माला लगाएर थरी थरीका मित्र मित्र कनिकुरा कानाडी गाई पुजारको दिन त्यस्ता दिन थरी थरीका मित्र मित्र कनिकुरा कानाडी गाई पुजारको दिन त्यस्ता दिन थरी थरीका मित्र मित्र कनिकुरा कानाडी गाई पुजारको दिन त्यस्ता दिन थरी थरीका मित्र मित्र कनिकुरा कानाडी गाई पुजारको दिन त्यस्ता दिन थरी थरीका मित्र मित्र कनिकुरा कानाडी गाई पुजारको दिन त्यस्ता दिन थरी थरीका मित्र मित्र कनिकुरा कानाडी गाई पुजारको दिन त्यस्ता दिन थरी थरीका मित्र मित्र कनिकुरा कानाडी गाई पुजारको दिन त्यस्ता दिन थरी थरीका मित्र मित्र कनिकुरा कानाडी गाई पुजारको दिन त्यस्ता दिन थरी थरीका मित्र मित्र कनिकुरा कानाडी गाई पुजारको दिन त्यस्ता दिन थरी थरीका मित्र मित्र कनिकुरा कानाडी गाई पुजारको दिन त्यस्ता दिन थरी थरीका मित्र मित्र कनिकुरा कानाडी गाई पुजारको दिन त्यस्ता दिन थरी थरीका मित्र मित्र कनिकुरा कानाडी गाई पुजारको दिन त्यस्ता दिन थरी थरीका मित्र मित्र कनिकुरा कानाडी गाई पुजारको दिन त्यस्ता दिन थरी थरीका मित्र मित्र कनिकुरा कानाडी गाई पुजारको दिन त्यस्ता दिन थरी थरीका मित्र मित्र कनिकुरा कानाडी गाई पुजारको दिन त्यस्ता दिन थरी थरीका मित्र मित्र कनिकुरा कानाडी गाई पुजारको दिन त्यस्ता दिन थरी थरीका मित्र मित्र कनिकुरा कानाडी गाई पुजारको दिन त्यस्�,the speech transcription is त्यसैले यस दिन गाई लाइफुलको माला लगाएर थरी थरीका मित्र मित्र कनिकुरा कानाडी गाई पुजारको दिन त्यस्ता दिन थरी थरीका मित्र मित्र कनिकुरा कानाडी गाई पुजारको दिन त्यस्ता दिन थरी थरीका मित्र मित्र कनिकुरा कानाडी गाई पुजारको दिन त्यस्ता दिन थरी थरीका मित्र मित्र कनिकुरा कानाडी गाई पुजारको दिन त्यस्ता दिन थरी थरीका मित्र मित्र कनिकुरा कानाडी गाई पुजारको दिन त्यस्ता दिन थरी थरीका मित्र मित्र कनिकुरा कानाडी गाई पुजारको दिन त्यस्ता दिन थरी थरीका मित्र मित्र कनिकुरा कानाडी गाई पुजारको दिन त्यस्ता दिन थरी थरीका मित्र मित्र कनिकुरा कानाडी गाई पुजारको दिन त्यस्ता दिन थरी थरीका मित्र मित्र कनिकुरा कानाडी गाई पुजारको दिन त्यस्ता दिन थरी थरीका मित्र मित्र कनिकुरा कानाडी गाई पुजारको दिन त्यस्ता दिन थरी थरीका मित्र मित्र कनिकुरा कानाडी गाई पुजारको दिन त्यस्ता दिन थरी थरीका मित्र मित्र कनिकुरा कानाडी गाई पुजारको दिन त्यस्ता दिन थरी थरीका मित्र मित्र कनिकुरा कानाडी गाई पुजारको दिन त्यस्ता दिन थरी थरीका मित्र मित्र कनिकुरा कानाडी गाई पुजारको दिन त्यस्ता दिन थरी थरीका मित्र मित्र कनिकुरा कानाडी गाई पुजारको दिन त्यस्ता दिन थरी थरीका मित्र मित्र कनिकुरा कानाडी गाई पुजारको दिन त्यस्ता दिन थरी थरीका मित्र मित्र कनिकुरा कानाडी गाई पुजारको दिन त्यस्�,1024,68.428,,,2026-08-12T20:59:50.721895,clean,slr143_002_577615770e.wav,slr143,7.5,7.5,5-8,ok,11.235294117647058,12.066666666666666,6,11,0,180,17,191,81,8,1,1077,90,1086,197,11.5882,10.5882,False,True,True,True,length_ratio>2.5|insertion_rate>1.0|meta_response|repetition,True,False,True,True,True,,,,
Qwen/Qwen2.5-Omni-3B,main,f75b40e3da2003cdd6e1829b1f420ca70797c34e,clean:audio/clean_slr143_002_577615770e.wav,audio/clean_slr143_002_577615770e.wav,L1_c,L1,compact_instruction,33ddc847dc650e0134461f42468ad735602cc3c14a7b7463c90a7a0d9832b9d4,"Listen to the audio and write the exact Nepali words spoken in Devanagari. Do not translate, explain, or add anything. Return only the transcript.",0,[],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage1/audio/clean_slr143_002_577615770e.wav,clean,त्यसैले यस दिन गाईलाई फुलको माला लगाएर थरथरीका मीठा मीठा खाने कुरा खान दिई गाई पूजा गरिन्छ।,त्यसैले यस दिन गाईलाई फुलको माला लगाएर थरथरीका मीठा मीठा खाने कुरा खान दिई गाई पूजा गरिन्छ,त्यसैले यस दिन गाईलाई फुलको माला लगाएर थरथरीका मीठा मीठा खाने कुरा खान दिई गाई पूजा गरिन्छ,success,तस्बिर ले यस दिन गाई लाइफ फुलको माला लगाएर थरी थरीका मिठा मिठा कनिकैरा काना दिए गाई पुजारको इन्स्ट्रक्शन,तस्बिर ले यस दिन गाई लाइफ फुलको माला लगाएर थरी थरीका मिठा मिठा कनिकैरा काना दिए गाई पुजारको इन्स्ट्रक्शन,तस्बिर ले यस दिन गाई लाइफ फुलको माला लगाएर थरी थरीका मिठा मिठा कनिकैरा काना दिए गाई पुजारको इन्स्ट्रक्शन,99,7.678,,,2026-08-12T21:00:59.151842,clean,slr143_002_577615770e.wav,slr143,7.5,7.5,5-8,ok,0.7647058823529411,0.3888888888888889,6,11,0,2,17,13,71,17,2,16,90,35,19,1.1176,0.1176,False,False,False,False,,True,False,True,False,True,,,,
Qwen/Qwen2.5-Omni-3B,main,f75b40e3da2003cdd6e1829b1f420ca70797c34e,clean:audio/clean_slr43_007_abf4cda1d0.wav,audio/clean_slr43_007_abf4cda1d0.wav,L1_a,L1,plain_instruction,2b888ddda7917baf9e2bc9c825461b0bd3d26c001bd6d476af6f3897deefed16,"You are a speech transcription system. Transcribe the following Nepali audio into Nepali text using Devanagari script. Produce a verbatim transcription. Do not translate. Return only the transcription, nothing else.",0,[],/kaggle/input/datasets/panditaadarsh/llm-bechmarking-audio/prompt_development_sets/stage1/audio/clean_slr43_007_abf4cda1d0.wav,clean,सिन्धुलीमा कमलामाई तथा गाईघाटमा त्रियुगा जस्ता नगरपालिका भएको यस उपत्यकामा कटारी घुर्मी भिमान लगायतका बजारसमेत छन्,सिन्धुलीमा कमलामाई तथा गाईघाटमा त्रियुगा जस्ता नगरपालिका भएको यस उपत्यकामा कटारी घुर्मी भिमान लगायतका बजारसमेत छन्,सिन्धुलीमा कमलामाई तथा गाईघाटमा त्रियुगा जस्ता नगरपालिका भएको यस उपत्यकामा कटारी घुर्मी भिमान लगायतका बजारसमेत छन्,success,सिंधुलिमा कमलामाई तथा गाई घाटमा त्रियुगा जस्ता नगरपालिका भैया को यस उपत्यका कटारी गुर्मी पीमान लगायत बाजार समेत सन्।,सिंधुलिमा कमलामाई तथा गाई घाटमा त्रियुगा जस्ता नगरपालिका भैया को यस उपत्यका कटारी गुर्मी पीमान लगायत बाजार समेत सन्।,सिंधुलिमा कमलामाई तथा गाई घाटमा त्रियुगा जस्ता नगरपालिका भैया को यस उपत्यका कटारी गुर्मी पीमान लगायत बाजार समेत सन्,111,9.031,,,2026-08-12T21:01:06.831422,clean,slr43_007_abf4cda1d0.wav,slr43,12.162688,12.162688,12-15,ok,0.75,0.15789473684210525,7,9,0,3,16,12,102,7,5,6,114,18,19,1.1875,0.1875,False,False,False,False,,True,False,True,False,True,,,,
